test_number,stageinflight,time(s),ax(ms2),ay(ms2),az(ms2),gx(deg/s),gy(deg/s),gz(deg/s),pitch_error(deg),roll_error(deg),yaw_error(deg),m0_output(pwm),m1_output(pwm),m2_output(pwm),m3_output(pwm)
3, 1, 56.87, -0.60, 0.19, 9.63, 0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.10, 1011.48
3, 1, 56.87, -0.64, 0.19, 9.63, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.58, 1003.10, 1011.49
3, 1, 56.88, -0.60, 0.17, 9.76, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.84, 1007.57, 1004.10, 1012.48
3, 1, 56.88, -0.62, 0.19, 9.70, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1003.84, 1007.58, 1004.10, 1012.48
3, 1, 56.88, -0.66, 0.17, 9.67, 0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1003.84, 1007.58, 1004.10, 1012.48
3, 1, 56.89, -0.65, 0.18, 9.71, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.84, 1007.58, 1004.10, 1012.48
3, 1, 56.89, -0.66, 0.20, 9.69, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1003.84, 1007.57, 1004.10, 1012.48
3, 1, 56.90, -0.68, 0.21, 9.63, 0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.10, 1011.49
3, 1, 56.90, -0.60, 0.19, 9.75, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.10, 1011.48
3, 1, 56.90, -0.66, 0.20, 9.71, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.10, 1011.49
3, 1, 56.91, -0.65, 0.18, 9.71, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.10, 1011.48
3, 1, 56.91, -0.58, 0.29, 9.71, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.11, 1011.49
3, 1, 56.92, -0.66, 0.23, 9.65, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.10, 1011.49
3, 1, 56.92, -0.65, 0.21, 9.67, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.10, 1011.49
3, 1, 56.92, -0.64, 0.16, 9.74, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.85, 1006.57, 1003.10, 1011.49
3, 1, 56.93, -0.70, 0.19, 9.64, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.49
3, 1, 56.93, -0.64, 0.19, 9.67, 0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.85, 1006.57, 1003.10, 1011.49
3, 1, 56.94, -0.62, 0.16, 9.64, 0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.85, 1006.57, 1003.10, 1011.49
3, 1, 56.94, -0.64, 0.19, 9.73, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.10, 1011.49
3, 1, 56.94, -0.59, 0.25, 9.72, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.56, 1003.10, 1011.49
3, 1, 56.95, -0.71, 0.22, 9.79, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.10, 1011.49
3, 1, 56.95, -0.67, 0.18, 9.71, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.85, 1006.57, 1003.09, 1011.49
3, 1, 56.96, -0.59, 0.19, 9.67, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.85, 1006.56, 1003.10, 1011.49
3, 1, 56.96, -0.73, 0.19, 9.72, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.50
3, 1, 56.96, -0.64, 0.28, 9.73, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.56, 1003.10, 1011.50
3, 1, 56.97, -0.67, 0.23, 9.68, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.56, 1003.09, 1011.50
3, 1, 56.97, -0.66, 0.24, 9.67, 0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.56, 1003.09, 1011.50
3, 1, 56.97, -0.64, 0.21, 9.73, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1003.84, 1007.56, 1004.09, 1012.50
3, 1, 56.98, -0.67, 0.19, 9.71, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1003.84, 1007.57, 1004.09, 1012.50
3, 1, 56.98, -0.64, 0.20, 9.71, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.85, 1007.56, 1004.09, 1012.50
3, 1, 56.99, -0.61, 0.23, 9.70, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1003.85, 1007.56, 1004.10, 1012.50
3, 1, 56.99, -0.70, 0.16, 9.69, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.85, 1007.57, 1004.09, 1012.50
3, 1, 56.99, -0.61, 0.19, 9.77, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.85, 1007.56, 1004.09, 1012.49
3, 1, 57.00, -0.64, 0.21, 9.79, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.85, 1007.56, 1004.09, 1012.50
3, 1, 57.00, -0.71, 0.18, 9.66, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.85, 1007.56, 1004.09, 1012.50
3, 1, 57.01, -0.65, 0.25, 9.66, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1003.85, 1007.56, 1004.09, 1012.50
3, 1, 57.01, -0.60, 0.21, 9.79, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1003.85, 1007.56, 1004.09, 1012.49
3, 1, 57.01, -0.63, 0.24, 9.69, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.85, 1006.56, 1003.09, 1011.50
3, 1, 57.02, -0.64, 0.19, 9.69, 0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.85, 1006.56, 1003.09, 1011.49
3, 1, 57.02, -0.73, 0.19, 9.70, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.85, 1006.57, 1003.09, 1011.50
3, 1, 57.03, -0.68, 0.26, 9.70, 0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.56, 1003.09, 1011.50
3, 1, 57.03, -0.66, 0.17, 9.67, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.85, 1006.57, 1003.09, 1011.49
3, 1, 57.03, -0.66, 0.19, 9.76, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1003.84, 1007.57, 1004.09, 1012.50
3, 1, 57.04, -0.62, 0.20, 9.69, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1003.85, 1007.57, 1004.10, 1012.49
3, 1, 57.04, -0.64, 0.21, 9.72, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1003.84, 1007.57, 1004.09, 1012.50
3, 1, 57.05, -0.64, 0.18, 9.71, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1003.84, 1007.57, 1004.09, 1012.49
3, 1, 57.05, -0.60, 0.17, 9.66, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1003.85, 1007.57, 1004.09, 1012.49
3, 1, 57.06, -0.66, 0.20, 9.71, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.49
3, 1, 57.06, -0.64, 0.23, 9.70, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.49
3, 1, 57.06, -0.61, 0.22, 9.77, 0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.49
3, 1, 57.07, -0.62, 0.21, 9.73, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.49
3, 1, 57.07, -0.64, 0.24, 9.69, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.49
3, 1, 57.08, -0.67, 0.21, 9.70, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.58, 1003.09, 1011.49
3, 1, 57.08, -0.61, 0.23, 9.76, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.10, 1011.49
3, 1, 57.08, -0.60, 0.18, 9.61, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.49
3, 1, 57.09, -0.71, 0.20, 9.75, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.58, 1003.09, 1011.49
3, 1, 57.09, -0.70, 0.22, 9.74, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.50
3, 1, 57.10, -0.66, 0.18, 9.59, 0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.58, 1003.09, 1011.49
3, 1, 57.10, -0.67, 0.26, 9.69, 0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.10, 1011.49
3, 1, 57.10, -0.63, 0.24, 9.69, 0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.10, 1011.49
3, 1, 57.11, -0.66, 0.22, 9.66, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.58, 1003.10, 1011.49
3, 1, 57.11, -0.61, 0.27, 9.71, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.10, 1011.49
3, 1, 57.12, -0.64, 0.23, 9.70, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.10, 1011.49
3, 1, 57.12, -0.64, 0.22, 9.75, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.10, 1011.49
3, 1, 57.12, -0.59, 0.22, 9.64, 0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.10, 1011.49
3, 1, 57.13, -0.63, 0.21, 9.64, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.10, 1011.49
3, 1, 57.13, -0.68, 0.27, 9.70, 0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.10, 1011.50
3, 1, 57.13, -0.68, 0.18, 9.73, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1003.84, 1007.58, 1004.09, 1012.49
3, 1, 57.14, -0.60, 0.17, 9.69, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1003.84, 1007.57, 1004.10, 1012.49
3, 1, 57.14, -0.65, 0.23, 9.70, 0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1003.83, 1007.57, 1004.10, 1012.50
3, 1, 57.15, -0.62, 0.16, 9.74, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.84, 1007.57, 1004.09, 1012.49
3, 1, 57.15, -0.61, 0.17, 9.68, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1003.84, 1007.58, 1004.10, 1012.49
3, 1, 57.15, -0.68, 0.26, 9.67, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.10, 1011.50
3, 1, 57.16, -0.63, 0.17, 9.60, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.49
3, 1, 57.16, -0.65, 0.24, 9.70, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.10, 1011.50
3, 1, 57.17, -0.69, 0.21, 9.64, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.58, 1003.09, 1011.49
3, 1, 57.17, -0.55, 0.24, 9.75, 0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.10, 1011.49
3, 1, 57.17, -0.67, 0.23, 9.69, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.09, 1011.50
3, 1, 57.18, -0.59, 0.22, 9.65, 0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.50
3, 1, 57.18, -0.69, 0.22, 9.80, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.09, 1011.50
3, 1, 57.19, -0.66, 0.23, 9.68, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.09, 1011.50
3, 1, 57.19, -0.59, 0.25, 9.76, 0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.10, 1011.50
3, 1, 57.19, -0.69, 0.22, 9.63, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.58, 1003.10, 1011.50
3, 1, 57.20, -0.63, 0.17, 9.71, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.83, 1006.58, 1003.10, 1011.49
3, 1, 57.20, -0.62, 0.20, 9.72, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.83, 1006.58, 1003.10, 1011.49
3, 1, 57.21, -0.66, 0.23, 9.68, 0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.58, 1003.10, 1011.50
3, 1, 57.21, -0.57, 0.24, 9.66, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.10, 1011.49
3, 1, 57.22, -0.64, 0.23, 9.74, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.83, 1007.57, 1004.10, 1012.50
3, 1, 57.22, -0.64, 0.22, 9.73, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1003.83, 1007.57, 1004.09, 1012.50
3, 1, 57.22, -0.59, 0.24, 9.65, 0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1003.84, 1007.57, 1004.09, 1012.50
3, 1, 57.23, -0.69, 0.23, 9.65, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1003.83, 1007.58, 1004.09, 1012.50
3, 1, 57.23, -0.65, 0.20, 9.74, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.83, 1007.58, 1004.09, 1012.50
3, 1, 57.24, -0.68, 0.18, 9.66, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.83, 1007.58, 1004.09, 1012.50
3, 1, 57.24, -0.69, 0.19, 9.69, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.83, 1007.58, 1004.09, 1012.50
3, 1, 57.24, -0.58, 0.24, 9.75, 0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1003.83, 1007.57, 1004.10, 1012.50
3, 1, 57.25, -0.63, 0.17, 9.63, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.84, 1007.57, 1004.09, 1012.50
3, 1, 57.25, -0.61, 0.22, 9.70, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.84, 1007.57, 1004.10, 1012.50
3, 1, 57.26, -0.61, 0.24, 9.65, 0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.56, 1003.10, 1011.50
3, 1, 57.26, -0.63, 0.22, 9.72, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.09, 1011.50
3, 1, 57.26, -0.66, 0.25, 9.73, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.09, 1011.50
3, 1, 57.27, -0.66, 0.21, 9.70, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.09, 1011.50
3, 1, 57.27, -0.66, 0.21, 9.56, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.58, 1003.09, 1011.50
3, 1, 57.28, -0.62, 0.21, 9.61, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.10, 1011.50
3, 1, 57.28, -0.66, 0.22, 9.71, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.10, 1011.50
3, 1, 57.29, -0.65, 0.21, 9.73, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.10, 1011.50
3, 1, 57.29, -0.66, 0.19, 9.65, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.83, 1006.58, 1003.09, 1011.50
3, 1, 57.30, -0.65, 0.25, 9.66, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1001.83, 1005.57, 1002.10, 1010.50
3, 1, 57.30, -0.63, 0.17, 9.72, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1001.84, 1005.57, 1002.09, 1010.49
3, 1, 57.30, -0.75, 0.22, 9.74, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1001.83, 1005.57, 1002.09, 1010.50
3, 1, 57.31, -0.67, 0.23, 9.78, 0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1001.84, 1005.57, 1002.09, 1010.50
3, 1, 57.31, -0.66, 0.26, 9.74, 0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1001.84, 1005.57, 1002.09, 1010.50
3, 1, 57.32, -0.58, 0.19, 9.65, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.50
3, 1, 57.32, -0.62, 0.22, 9.64, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.50
3, 1, 57.32, -0.68, 0.24, 9.67, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.09, 1011.50
3, 1, 57.33, -0.70, 0.20, 9.72, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.09, 1011.50
3, 1, 57.33, -0.69, 0.21, 9.71, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.09, 1011.50
3, 1, 57.34, -0.67, 0.19, 9.64, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.84, 1007.57, 1004.09, 1012.50
3, 1, 57.34, -0.63, 0.22, 9.67, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1003.83, 1007.57, 1004.09, 1012.50
3, 1, 57.34, -0.64, 0.24, 9.70, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1003.83, 1007.57, 1004.09, 1012.50
3, 1, 57.35, -0.66, 0.23, 9.75, 0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1003.83, 1007.57, 1004.09, 1012.50
3, 1, 57.35, -0.66, 0.20, 9.76, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.83, 1007.57, 1004.09, 1012.50
3, 1, 57.36, -0.64, 0.18, 9.68, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.50
3, 1, 57.36, -0.58, 0.24, 9.65, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.10, 1011.50
3, 1, 57.36, -0.64, 0.24, 9.77, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.09, 1011.50
3, 1, 57.37, -0.69, 0.22, 9.74, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.09, 1011.50
3, 1, 57.37, -0.63, 0.21, 9.79, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.50
3, 1, 57.38, -0.64, 0.20, 9.76, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.51
3, 1, 57.38, -0.69, 0.21, 9.69, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.51
3, 1, 57.38, -0.59, 0.25, 9.66, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.51
3, 1, 57.39, -0.65, 0.19, 9.72, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.09, 1011.51
3, 1, 57.39, -0.67, 0.25, 9.72, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.83, 1006.57, 1003.09, 1011.51
3, 1, 57.40, -0.66, 0.24, 9.73, 0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1003.83, 1007.57, 1004.09, 1012.51
3, 1, 57.40, -0.72, 0.20, 9.65, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.83, 1007.57, 1004.09, 1012.51
3, 1, 57.40, -0.65, 0.18, 9.75, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.84, 1007.57, 1004.09, 1012.50
3, 1, 57.41, -0.67, 0.17, 9.68, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.84, 1007.57, 1004.09, 1012.50
3, 1, 57.41, -0.67, 0.19, 9.73, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1003.84, 1007.57, 1004.09, 1012.51
3, 1, 57.42, -0.59, 0.19, 9.67, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.85, 1006.56, 1003.09, 1011.50
3, 1, 57.42, -0.63, 0.18, 9.72, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.85, 1006.56, 1003.09, 1011.50
3, 1, 57.42, -0.61, 0.24, 9.68, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.85, 1006.56, 1003.09, 1011.51
3, 1, 57.43, -0.63, 0.20, 9.67, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.85, 1006.56, 1003.08, 1011.51
3, 1, 57.43, -0.68, 0.16, 9.68, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.85, 1006.56, 1003.08, 1011.51
3, 1, 57.44, -0.66, 0.24, 9.66, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1003.85, 1007.56, 1004.08, 1012.51
3, 1, 57.44, -0.64, 0.23, 9.71, 0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1003.85, 1007.56, 1004.08, 1012.51
3, 1, 57.44, -0.68, 0.24, 9.69, 0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1003.85, 1007.56, 1004.08, 1012.51
3, 1, 57.45, -0.61, 0.23, 9.60, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1003.85, 1007.56, 1004.09, 1012.51
3, 1, 57.45, -0.65, 0.23, 9.64, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1003.85, 1007.56, 1004.08, 1012.51
3, 1, 57.46, -0.61, 0.18, 9.72, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.85, 1006.56, 1003.08, 1011.51
3, 1, 57.46, -0.63, 0.19, 9.71, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.85, 1006.56, 1003.08, 1011.51
3, 1, 57.46, -0.68, 0.24, 9.58, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.56, 1003.08, 1011.51
3, 1, 57.47, -0.63, 0.20, 9.67, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1002.85, 1006.57, 1003.08, 1011.51
3, 1, 57.47, -0.63, 0.22, 9.65, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.85, 1006.56, 1003.08, 1011.51
3, 1, 57.48, -0.66, 0.22, 9.68, 0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1001.84, 1005.57, 1002.08, 1010.51
3, 1, 57.48, -0.65, 0.17, 9.62, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1001.85, 1005.57, 1002.08, 1010.51
3, 1, 57.48, -0.67, 0.21, 9.70, -0.00, -0.00, 0.00, -0.01, -0.03, 0.00, 1001.85, 1005.57, 1002.08, 1010.51
3, 1, 57.49, -0.67, 0.25, 9.67, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1001.85, 1005.56, 1002.08, 1010.51
3, 1, 57.49, -0.62, 0.16, 9.69, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1001.85, 1005.57, 1002.08, 1010.50
3, 1, 57.50, -0.68, 0.17, 9.64, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.85, 1006.57, 1003.08, 1011.51
3, 1, 57.50, -0.71, 0.22, 9.67, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.07, 1011.51
3, 1, 57.50, -0.68, 0.21, 9.65, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1002.84, 1006.57, 1003.08, 1011.51
3, 1, 57.51, -0.64, 0.26, 9.63, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1002.84, 1006.56, 1003.08, 1011.51
3, 1, 57.51, -0.68, 0.20, 9.75, -0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1002.85, 1006.57, 1003.07, 1011.51
3, 1, 57.52, -0.67, 0.21, 9.71, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1001.85, 1005.57, 1002.07, 1010.51
3, 1, 57.52, -0.69, 0.25, 9.67, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1001.85, 1005.56, 1002.07, 1010.52
3, 1, 57.52, -0.60, 0.26, 9.70, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1001.85, 1005.56, 1002.08, 1010.51
3, 1, 57.53, -0.66, 0.13, 9.75, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1001.85, 1005.56, 1002.07, 1010.51
3, 1, 57.53, -0.62, 0.20, 9.72, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1001.85, 1005.56, 1002.07, 1010.51
3, 1, 57.54, -0.62, 0.23, 9.66, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1001.85, 1005.56, 1002.07, 1010.51
3, 1, 57.54, -0.67, 0.20, 9.76, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1001.85, 1005.56, 1002.07, 1010.52
3, 1, 57.54, -0.68, 0.18, 9.69, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1001.85, 1005.56, 1002.07, 1010.52
3, 1, 57.55, -0.64, 0.25, 9.73, -0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1001.85, 1005.56, 1002.07, 1010.52
3, 1, 57.55, -0.66, 0.17, 9.72, -0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1001.85, 1005.56, 1002.07, 1010.51
3, 1, 57.56, -0.62, 0.22, 9.75, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1001.85, 1005.56, 1002.07, 1010.51
3, 1, 57.56, -0.68, 0.19, 9.66, 0.00, 0.00, -0.00, -0.01, -0.03, 0.00, 1001.85, 1005.56, 1002.07, 1010.52
3, 1, 57.56, -0.66, 0.23, 9.66, 0.00, -0.00, -0.00, -0.01, -0.03, 0.00, 1001.85, 1005.56, 1002.07, 1010.52
3, 1, 57.57, -0.62, 0.21, 9.70, 0.00, 0.00, 0.00, -0.01, -0.03, 0.00, 1001.85, 1005.56, 1002.07, 1010.52
